student_id,gender,age,attendance,homework_completion,test_scores,participation,study_hours_per_week,parental_education,internet_access,school_support,extra_classes,travel_time_to_school,health_status,number_of_absences,performance
11856,Male,16,59,68,95,94,15,high_school,yes,yes,no,20,2,3,1
11857,Male,18,99,78,80,66,10,high_school,yes,no,yes,31,5,8,1
11858,Male,17,93,80,70,90,14,bachelor,yes,no,yes,49,4,5,1
11859,Female,16,85,66,100,52,14,high_school,yes,yes,yes,53,5,8,1
11860,Male,16,50,66,97,99,2,high_school,yes,no,no,18,3,16,0
11861,Female,16,83,89,74,51,2,bachelor,no,no,no,30,1,19,1
11862,Male,18,78,74,87,93,9,high_school,yes,no,no,43,4,4,1
11863,Female,18,61,73,75,69,9,high_school,yes,no,yes,27,5,18,0
11864,Male,17,72,92,76,79,12,master,yes,no,no,39,1,6,1
11865,Female,15,72,64,79,83,13,master,yes,no,no,8,2,0,0
11866,Female,15,83,85,84,66,14,high_school,yes,yes,yes,38,3,12,1
11867,Male,14,51,83,78,86,4,master,yes,no,no,16,2,2,0
11868,Female,17,59,67,76,80,10,high_school,yes,no,no,5,3,1,0
11869,Male,17,70,70,67,70,19,high_school,yes,no,no,8,5,17,0
11870,Female,17,78,74,62,76,19,high_school,yes,yes,no,53,1,5,0
11871,Female,16,50,89,66,70,15,bachelor,yes,yes,yes,54,1,3,0
11872,Female,17,94,81,53,50,1,bachelor,yes,yes,yes,11,1,0,0
11873,Male,15,96,55,51,58,4,bachelor,yes,no,no,49,3,12,0
11874,Female,16,100,57,88,74,16,high_school,yes,no,yes,39,1,17,1
11875,Female,17,76,64,66,92,5,bachelor,yes,yes,no,20,2,13,0
11876,Female,15,97,68,57,96,10,high_school,yes,yes,no,9,4,15,1
11877,Male,18,75,71,93,72,13,master,yes,no,no,13,1,19,1
11878,Male,17,93,86,73,93,1,high_school,yes,no,no,24,4,15,1
11879,Female,17,58,94,98,66,4,bachelor,yes,no,no,18,3,6,1
11880,Female,16,52,82,93,81,15,bachelor,yes,yes,no,15,2,1,0
11881,Female,15,53,66,66,77,8,master,no,yes,no,27,5,3,0
11882,Male,18,68,76,78,85,3,high_school,yes,yes,yes,56,3,6,0
11883,Female,17,97,57,51,62,8,master,yes,yes,yes,25,4,15,0
11884,Female,17,97,87,76,85,16,master,yes,yes,no,27,5,12,1
11885,Male,18,96,75,89,56,14,high_school,yes,yes,no,43,2,17,1
11886,Male,15,67,95,59,88,7,high_school,yes,no,no,11,5,0,0
11887,Male,15,62,74,89,57,10,master,yes,yes,no,36,1,5,0
11888,Male,14,97,89,100,69,15,bachelor,no,no,no,39,1,7,1
11889,Female,18,64,67,62,73,8,bachelor,yes,yes,no,18,4,10,0
11890,Female,14,50,74,51,81,13,master,yes,no,yes,37,3,3,0
11891,Female,18,83,70,79,75,20,bachelor,yes,yes,no,20,3,16,1
11892,Male,18,89,93,74,72,12,bachelor,yes,yes,yes,5,1,14,1
11893,Female,14,83,66,90,93,4,high_school,yes,yes,no,17,4,6,1
11894,Male,16,58,72,82,82,20,bachelor,yes,no,no,8,1,9,0
11895,Female,15,76,70,73,64,3,bachelor,yes,no,yes,29,1,16,0
11896,Male,18,62,52,53,53,11,master,yes,yes,no,32,2,10,0
11897,Male,16,59,86,62,93,10,bachelor,yes,yes,yes,43,3,18,0
11898,Female,16,61,71,96,86,14,master,yes,yes,no,16,5,20,1
11899,Male,16,86,97,67,93,5,bachelor,yes,no,yes,52,4,1,1
11900,Male,18,87,72,74,53,13,bachelor,yes,yes,yes,46,1,13,0
11901,Male,15,84,74,66,81,7,high_school,yes,yes,no,17,3,15,0
11902,Female,18,85,75,91,94,10,high_school,yes,yes,no,50,2,11,1
11903,Female,16,82,69,88,90,8,high_school,yes,yes,yes,17,4,7,1
11904,Female,18,71,67,97,78,11,bachelor,yes,yes,yes,20,3,20,1
11905,Male,15,52,53,54,59,20,high_school,yes,yes,yes,33,2,11,0
11906,Male,16,54,86,76,72,1,bachelor,yes,no,no,8,3,20,0
11907,Female,17,80,93,97,73,17,high_school,yes,no,no,57,2,16,1
11908,Female,14,99,51,80,74,4,bachelor,yes,yes,no,55,3,16,1
11909,Female,17,51,55,58,54,20,bachelor,yes,no,no,33,5,8,0
11910,Female,17,57,80,69,76,8,bachelor,no,no,yes,58,5,5,0
11911,Male,16,54,58,56,53,7,high_school,yes,no,no,9,3,14,0
11912,Female,15,62,97,56,89,6,bachelor,yes,no,no,60,2,19,0
11913,Male,16,54,50,64,75,3,bachelor,no,no,no,44,1,8,0
11914,Male,15,83,54,80,100,13,bachelor,yes,yes,no,47,1,14,1
11915,Female,15,67,97,58,50,11,master,yes,yes,yes,13,3,12,0
11916,Male,15,51,63,87,89,18,high_school,no,yes,no,20,5,11,0
11917,Female,16,55,52,63,51,11,master,yes,no,no,26,3,17,0
11918,Male,14,73,50,93,64,5,master,yes,yes,no,31,3,11,0
11919,Female,17,52,79,81,72,2,high_school,yes,no,yes,11,2,20,0
11920,Female,16,92,63,52,95,11,master,yes,yes,no,40,1,15,0
11921,Male,16,59,96,89,67,3,bachelor,yes,no,yes,43,2,19,1
11922,Male,14,95,95,60,82,4,high_school,no,no,no,30,3,5,1
11923,Female,15,71,54,84,51,3,master,no,yes,no,13,3,18,0
11924,Female,14,67,92,61,52,18,master,yes,no,no,60,1,5,0
11925,Female,15,94,71,100,88,19,high_school,yes,no,no,13,3,11,1
11926,Male,17,73,99,89,58,13,bachelor,yes,no,no,44,2,16,1
11927,Female,14,99,73,51,84,19,high_school,yes,no,yes,37,5,20,0
11928,Male,15,95,94,58,87,6,bachelor,yes,no,yes,55,5,9,1
11929,Female,16,67,68,54,74,11,high_school,yes,yes,yes,14,1,3,0
11930,Female,15,80,81,70,67,18,master,yes,no,yes,5,2,18,0
11931,Female,17,83,85,50,100,10,bachelor,yes,yes,no,5,4,14,0
11932,Female,17,88,79,56,71,18,bachelor,yes,no,no,49,2,7,0
11933,Male,16,59,63,95,60,6,bachelor,yes,no,no,25,1,18,0
11934,Male,15,84,92,86,68,2,high_school,yes,no,yes,26,4,9,1
11935,Female,15,57,82,87,92,10,bachelor,no,yes,yes,49,1,1,0
11936,Female,16,58,54,91,59,12,bachelor,yes,no,no,22,2,20,0
11937,Male,18,50,52,54,74,17,bachelor,yes,yes,no,12,1,8,0
11938,Female,14,89,70,56,56,15,high_school,yes,no,no,43,3,7,0
11939,Male,14,77,64,51,56,15,high_school,no,no,yes,22,2,9,0
11940,Female,15,82,56,52,63,12,bachelor,yes,no,no,50,5,3,0
11941,Female,18,65,65,54,74,6,bachelor,yes,no,yes,42,2,5,0
11942,Male,14,75,62,93,100,1,master,yes,no,no,12,4,20,1
11943,Female,16,86,98,52,68,1,bachelor,yes,yes,no,33,1,19,0
11944,Female,14,72,54,56,55,17,high_school,no,yes,no,26,1,12,0
11945,Female,17,53,57,86,80,5,master,no,no,yes,49,2,10,0
11946,Male,14,94,78,54,77,8,high_school,no,yes,no,21,5,8,0
11947,Female,15,81,100,98,80,7,bachelor,yes,no,yes,34,2,2,1
11948,Male,16,100,58,59,95,18,bachelor,yes,no,no,51,2,0,1
11949,Male,14,87,64,74,55,18,high_school,yes,no,no,5,3,16,0
11950,Female,17,98,89,66,74,9,bachelor,no,no,no,16,5,18,1
11951,Male,17,74,78,60,53,14,high_school,yes,no,yes,50,5,16,0
11952,Male,15,57,85,59,56,4,high_school,yes,yes,no,20,1,8,0
11953,Female,17,78,55,50,88,1,high_school,yes,no,no,55,1,2,0
11954,Male,14,50,88,70,94,1,master,yes,no,no,52,4,11,0
11955,Male,14,61,66,64,59,3,bachelor,yes,yes,no,59,4,19,0
11956,Male,18,61,50,50,59,18,high_school,yes,no,no,51,2,16,0
11957,Female,15,75,58,70,80,20,high_school,yes,no,no,47,1,6,0
11958,Female,14,60,72,97,100,2,high_school,yes,yes,no,19,3,3,1
11959,Female,17,77,88,93,53,10,high_school,yes,yes,no,10,1,13,1
11960,Female,16,98,92,59,81,10,high_school,yes,no,no,46,3,14,1
11961,Female,14,76,67,100,68,12,master,yes,no,yes,28,5,15,1
11962,Male,16,87,93,83,76,20,high_school,no,no,no,45,4,4,1
11963,Female,18,57,71,91,56,14,bachelor,yes,yes,no,34,5,15,0
11964,Female,18,52,72,59,54,15,bachelor,no,yes,no,22,1,7,0
11965,Female,18,51,71,57,72,8,master,yes,no,no,8,3,17,0
11966,Female,18,78,72,82,96,18,bachelor,yes,no,no,58,4,0,1
11967,Female,16,77,50,88,83,7,high_school,yes,no,no,23,5,4,0
11968,Female,16,50,82,99,82,5,high_school,yes,no,yes,45,4,8,0
11969,Male,15,60,82,68,91,2,bachelor,yes,yes,yes,11,4,1,0
11970,Male,16,87,81,59,90,8,high_school,no,no,no,30,3,8,0
11971,Female,17,69,58,57,64,2,master,yes,yes,yes,28,1,8,0
11972,Male,14,94,89,76,70,5,bachelor,yes,no,yes,39,5,3,1
11973,Male,14,97,65,80,75,20,high_school,yes,yes,no,39,1,20,1
11974,Male,15,91,64,55,51,17,high_school,yes,no,yes,32,1,0,0
11975,Male,17,85,69,97,57,1,bachelor,yes,no,yes,30,3,10,1
11976,Male,14,74,59,61,90,7,bachelor,yes,yes,no,16,1,4,0
11977,Male,15,97,66,84,50,18,high_school,yes,no,yes,54,4,14,1
11978,Male,17,68,100,91,54,19,bachelor,no,no,no,47,5,19,1
11979,Male,17,68,96,61,85,12,master,yes,no,no,22,1,18,0
11980,Male,16,83,97,82,98,18,master,yes,no,no,33,5,4,1
11981,Male,14,73,78,87,82,10,high_school,yes,yes,no,41,4,0,1
11982,Male,15,60,73,73,56,18,bachelor,yes,yes,no,25,4,20,0
11983,Female,15,74,96,85,97,15,high_school,yes,no,yes,19,4,7,1
11984,Female,15,55,86,51,61,4,high_school,yes,no,no,27,5,16,0
11985,Female,14,75,77,50,96,12,high_school,yes,no,yes,41,2,19,0
11986,Female,15,85,64,87,71,12,master,no,no,yes,54,3,19,1
11987,Female,17,82,64,99,95,3,high_school,yes,no,yes,33,3,4,1
11988,Female,16,80,71,84,56,6,master,yes,no,yes,30,1,18,0
11989,Male,17,61,69,72,74,18,master,yes,no,no,45,3,3,0
11990,Male,14,90,64,57,64,15,high_school,yes,no,no,54,2,15,0
11991,Male,15,85,69,65,52,2,master,yes,yes,no,39,2,4,0
11992,Male,15,100,69,83,83,20,high_school,yes,no,no,54,1,19,1
11993,Female,14,63,96,93,92,11,bachelor,no,yes,no,43,4,15,1
11994,Male,18,51,65,79,96,11,bachelor,no,no,no,42,5,18,0
11995,Male,15,73,100,79,86,7,bachelor,yes,no,no,15,5,15,1
11996,Female,15,70,53,82,96,14,bachelor,yes,yes,yes,23,3,4,0
11997,Female,17,80,94,67,93,15,high_school,yes,no,yes,34,1,3,1
11998,Male,18,90,94,59,76,16,bachelor,yes,no,no,34,5,3,1
11999,Male,18,94,89,94,64,20,master,yes,no,no,24,5,4,1
12000,Male,17,81,55,79,75,5,high_school,yes,yes,no,17,5,4,0
12001,Male,14,62,73,80,69,8,master,yes,yes,no,13,5,18,0
12002,Male,18,69,64,75,91,11,high_school,no,yes,no,41,1,10,0
12003,Female,16,79,68,83,87,1,master,no,no,no,7,3,13,1
12004,Female,17,79,54,98,64,6,bachelor,yes,no,no,18,1,16,1
12005,Female,16,81,80,78,90,11,high_school,yes,yes,no,49,5,18,1
12006,Female,15,100,86,97,58,20,bachelor,yes,yes,yes,58,3,18,1
12007,Male,18,57,63,52,73,13,master,yes,yes,no,47,5,7,0
12008,Male,16,91,80,75,67,18,high_school,no,yes,no,11,4,0,1
12009,Female,16,52,87,53,85,4,bachelor,yes,yes,no,46,1,7,0
12010,Male,16,66,66,82,69,14,high_school,yes,yes,no,26,4,10,0
12011,Male,16,73,79,57,71,10,high_school,yes,no,no,53,5,7,0
12012,Female,14,70,88,73,58,12,bachelor,yes,yes,no,58,2,8,0
12013,Male,17,84,85,91,85,9,bachelor,yes,no,no,26,1,4,1
12014,Female,14,86,87,68,57,10,master,no,no,no,47,5,19,1
12015,Male,17,92,93,86,79,10,high_school,no,no,no,35,1,6,1
12016,Male,18,90,58,91,91,2,master,yes,no,no,8,5,13,1
12017,Female,14,62,70,73,99,18,master,no,no,no,49,2,11,0
12018,Female,14,82,80,67,84,12,high_school,yes,no,no,55,1,12,1
12019,Male,15,96,83,100,52,14,master,yes,no,yes,43,5,10,1
12020,Male,18,71,69,55,92,17,bachelor,yes,no,yes,33,2,16,0
12021,Female,18,83,87,86,53,2,high_school,yes,no,no,16,3,5,1
12022,Male,18,95,84,97,64,7,high_school,yes,yes,yes,19,5,5,1
12023,Male,14,53,71,81,71,14,bachelor,yes,yes,yes,19,4,11,0
12024,Female,16,71,77,91,87,9,bachelor,no,yes,yes,38,4,8,1
12025,Male,18,69,57,77,100,19,high_school,yes,yes,yes,20,3,9,0
12026,Male,14,59,67,84,92,18,high_school,yes,yes,no,7,3,13,0
12027,Male,15,64,80,78,91,17,bachelor,yes,no,yes,55,5,16,0
12028,Male,17,64,75,61,74,9,bachelor,yes,no,no,9,4,11,0
12029,Female,14,80,52,52,75,18,high_school,yes,yes,no,21,4,9,0
12030,Female,15,73,60,73,84,2,master,yes,no,no,45,3,1,0
12031,Male,17,100,51,64,70,3,bachelor,yes,yes,no,9,3,6,0
12032,Male,18,82,98,66,95,10,high_school,yes,yes,no,34,4,0,1
12033,Female,14,96,82,84,54,5,high_school,yes,yes,yes,40,1,20,1
12034,Female,17,63,78,57,83,8,high_school,yes,no,no,5,5,3,0
12035,Female,16,86,78,54,81,20,bachelor,yes,yes,no,28,3,11,0
12036,Male,17,50,56,66,83,11,high_school,yes,yes,no,11,1,2,0
12037,Female,18,71,87,92,78,18,master,yes,no,no,54,2,4,1
12038,Male,18,75,96,70,69,4,high_school,no,yes,yes,25,5,0,0
12039,Male,14,100,63,68,99,2,bachelor,no,no,no,10,5,16,1
12040,Male,18,54,56,82,62,19,master,yes,yes,no,58,1,12,0
12041,Female,16,76,56,52,74,1,high_school,yes,no,no,44,1,12,0
12042,Female,18,72,73,78,87,6,high_school,yes,yes,no,57,5,17,0
12043,Male,17,66,86,52,85,5,bachelor,yes,no,no,50,4,16,0
12044,Male,16,59,81,72,97,17,high_school,yes,no,no,50,4,11,0
12045,Male,14,64,93,95,71,18,bachelor,yes,no,no,56,4,11,1
12046,Male,18,68,94,80,93,20,master,yes,no,no,7,4,2,1
12047,Male,15,76,100,59,98,15,bachelor,yes,yes,yes,23,1,3,1
12048,Female,16,97,57,98,50,7,bachelor,no,no,no,57,2,11,1
12049,Male,14,96,56,77,98,3,master,no,yes,yes,47,3,16,1
12050,Female,15,71,75,100,76,8,bachelor,yes,no,yes,28,4,7,1
12051,Male,18,78,92,70,52,14,master,yes,yes,yes,31,1,0,0
12052,Female,14,75,77,93,92,1,master,yes,no,no,24,4,16,1
12053,Female,15,99,65,53,57,2,high_school,no,no,no,50,1,14,0
12054,Male,17,58,51,66,59,9,master,yes,no,no,35,2,18,0
12055,Female,14,92,98,59,99,6,master,yes,no,no,52,4,17,1
12056,Female,17,99,50,52,64,20,bachelor,yes,no,no,14,5,4,0
12057,Male,15,58,93,88,54,10,high_school,yes,no,no,30,4,15,0
12058,Female,17,58,59,97,59,9,high_school,yes,no,no,30,3,18,0
12059,Male,16,87,55,64,78,15,high_school,yes,yes,no,49,5,13,0
12060,Female,18,51,72,93,95,19,high_school,yes,no,no,28,4,14,0
12061,Male,16,73,66,74,95,18,master,yes,no,yes,32,3,4,0
12062,Female,17,91,57,87,77,15,bachelor,yes,yes,yes,16,1,5,1
12063,Male,17,64,93,90,100,2,high_school,yes,yes,yes,49,5,7,1
12064,Female,16,62,85,55,87,12,master,yes,no,no,48,1,6,0
12065,Male,15,64,98,91,72,20,high_school,yes,no,yes,42,1,14,1
12066,Male,18,89,65,81,86,18,master,yes,no,yes,24,2,2,1
12067,Male,18,88,96,98,50,9,high_school,yes,no,no,26,5,13,1
12068,Female,17,70,94,81,55,1,bachelor,no,yes,yes,25,1,3,0
12069,Male,16,98,79,80,83,19,bachelor,yes,yes,no,24,3,7,1
12070,Female,14,64,87,72,51,15,bachelor,yes,yes,yes,56,4,2,0
12071,Male,15,63,76,63,84,1,bachelor,yes,no,yes,56,1,1,0
12072,Male,16,73,91,53,85,13,bachelor,yes,no,no,36,1,6,0
12073,Female,15,52,69,59,71,16,high_school,yes,no,no,7,3,9,0
12074,Male,14,64,81,52,53,13,high_school,yes,no,yes,48,5,8,0
12075,Male,14,95,68,88,97,20,high_school,yes,no,no,41,2,17,1
12076,Female,16,88,95,69,67,11,high_school,yes,yes,no,26,3,11,1
12077,Male,15,83,72,50,59,1,high_school,yes,no,yes,42,1,8,0
12078,Male,14,84,97,86,67,1,high_school,yes,no,no,8,3,19,1
12079,Male,14,79,57,89,54,12,bachelor,yes,no,yes,5,1,17,0
12080,Female,15,95,75,89,52,19,master,no,no,no,48,4,14,1
12081,Female,17,88,85,70,90,16,bachelor,yes,yes,yes,30,5,3,1
12082,Female,14,75,70,67,64,15,bachelor,yes,yes,no,10,3,7,0
12083,Male,18,70,66,98,73,18,bachelor,yes,yes,no,40,5,14,1
12084,Male,15,51,91,52,79,8,bachelor,yes,no,no,56,4,18,0
12085,Female,15,77,64,63,97,14,bachelor,yes,yes,yes,7,2,5,0
12086,Female,14,72,77,63,63,20,high_school,yes,yes,no,17,3,2,0
12087,Female,18,51,90,94,89,16,master,yes,yes,yes,28,5,2,1
12088,Female,18,53,99,51,69,15,bachelor,yes,no,no,53,5,9,0
12089,Female,14,87,84,100,56,13,high_school,no,no,no,17,1,0,1
12090,Male,18,52,95,73,50,16,master,yes,yes,no,14,5,3,0
12091,Male,14,63,85,59,89,3,master,yes,yes,no,59,2,2,0
12092,Female,15,64,58,96,66,7,master,yes,no,no,56,2,14,0
12093,Male,15,73,72,61,72,8,high_school,yes,yes,no,34,2,1,0
12094,Male,18,80,82,53,55,13,high_school,yes,yes,no,23,3,12,0
12095,Male,18,50,55,56,97,15,master,yes,yes,no,56,2,15,0
12096,Male,14,73,64,84,53,12,bachelor,yes,yes,yes,41,1,5,0
12097,Male,15,99,76,91,55,6,high_school,yes,yes,yes,56,4,15,1
12098,Male,16,98,94,96,75,2,master,yes,no,no,32,2,12,1
12099,Female,15,79,60,62,100,5,master,yes,no,no,39,3,12,0
12100,Female,18,93,63,87,71,9,high_school,yes,no,no,53,2,12,1
12101,Male,18,54,78,71,98,3,bachelor,yes,yes,no,32,3,10,0
12102,Female,14,87,96,93,55,1,bachelor,yes,no,no,29,4,14,1
12103,Female,15,66,52,52,86,17,high_school,yes,no,no,59,5,16,0
12104,Female,17,87,50,56,75,15,bachelor,yes,no,yes,43,3,19,0
12105,Female,16,63,62,69,75,9,master,yes,yes,yes,45,4,9,0
12106,Female,15,83,90,68,55,2,bachelor,no,no,no,19,1,15,0
12107,Female,17,70,57,59,59,18,high_school,no,yes,yes,14,1,18,0
12108,Female,14,53,52,91,61,18,bachelor,yes,yes,yes,27,4,5,0
12109,Male,18,83,91,51,79,9,high_school,yes,no,no,31,2,1,0
12110,Male,14,66,78,85,99,12,high_school,yes,no,no,35,1,8,1
12111,Male,18,68,95,95,66,2,high_school,yes,no,no,44,5,6,1
12112,Male,18,97,65,66,76,7,high_school,yes,no,no,56,3,14,1
12113,Female,15,87,61,64,77,6,bachelor,yes,no,no,54,4,8,0
12114,Female,16,100,57,83,53,6,master,yes,no,no,7,3,18,1
12115,Male,16,78,59,61,95,18,master,yes,yes,yes,28,1,14,0
12116,Male,15,52,72,60,59,18,high_school,yes,yes,no,40,4,12,0
12117,Male,18,87,62,75,69,5,high_school,yes,yes,no,24,5,13,0
12118,Female,18,73,64,100,50,2,high_school,no,no,yes,54,3,7,0
12119,Male,16,75,63,90,57,17,bachelor,yes,no,no,59,2,20,0
12120,Female,15,74,87,71,98,16,bachelor,yes,no,yes,51,4,3,1
12121,Male,15,78,92,85,70,16,master,no,yes,no,25,4,0,1
12122,Female,15,100,51,58,94,18,bachelor,no,no,no,52,1,9,0
12123,Male,14,60,74,75,85,10,high_school,yes,no,no,39,3,8,0
12124,Male,16,99,89,71,57,15,high_school,yes,no,no,49,3,7,1
12125,Male,15,66,50,94,78,13,high_school,yes,no,yes,60,5,8,0
12126,Female,15,55,54,83,60,9,bachelor,yes,no,no,42,1,8,0
12127,Female,17,89,52,62,68,2,bachelor,no,yes,no,36,1,15,0
12128,Female,17,67,63,79,51,13,bachelor,yes,no,no,31,3,20,0
12129,Female,17,66,80,64,69,5,bachelor,yes,yes,no,11,2,10,0
12130,Male,15,76,75,86,94,18,bachelor,yes,yes,yes,6,4,3,1
12131,Female,18,73,97,87,89,16,high_school,yes,no,yes,49,5,3,1
12132,Female,15,90,67,98,57,15,high_school,yes,yes,yes,45,1,1,1
12133,Male,18,76,86,98,83,18,high_school,yes,yes,yes,46,2,5,1
12134,Male,16,93,66,62,97,10,high_school,no,no,no,31,5,1,1
12135,Female,15,80,72,56,87,1,bachelor,yes,no,no,16,5,11,0
12136,Female,16,58,59,66,99,8,bachelor,yes,no,no,43,1,9,0
12137,Male,17,64,80,64,77,4,master,no,no,no,40,1,11,0
12138,Female,14,83,96,66,88,6,bachelor,no,no,no,48,3,0,1
12139,Female,17,70,75,95,85,5,bachelor,yes,no,no,37,1,20,1
12140,Male,18,51,54,75,90,19,master,no,no,no,57,5,11,0
12141,Female,18,51,53,76,99,10,high_school,yes,no,no,17,4,1,0
12142,Female,15,64,95,59,71,8,high_school,no,no,yes,29,5,7,0
12143,Female,18,70,71,95,82,13,bachelor,yes,yes,yes,31,2,8,1
12144,Female,18,84,67,91,54,6,master,yes,yes,yes,36,5,17,1
12145,Female,15,75,93,81,88,7,bachelor,yes,no,no,47,5,14,1
12146,Female,15,88,55,60,81,8,bachelor,no,no,no,24,1,7,0
12147,Female,16,84,54,84,96,14,master,yes,no,no,25,1,17,1
12148,Male,15,61,65,53,74,2,high_school,yes,no,yes,32,3,12,0
12149,Male,17,74,88,59,73,1,master,yes,no,no,57,1,3,0
12150,Male,15,55,51,52,95,8,bachelor,yes,yes,no,35,3,17,0
12151,Female,16,97,50,93,79,14,master,yes,no,yes,23,3,8,1
12152,Female,18,99,90,56,58,4,master,yes,no,no,29,1,11,1
12153,Female,15,89,70,64,52,2,bachelor,no,no,no,60,1,7,0
12154,Male,16,53,81,51,95,2,high_school,no,no,no,38,3,6,0
12155,Male,17,87,67,85,68,13,high_school,yes,no,no,24,5,1,1
12156,Female,16,90,75,77,53,16,high_school,yes,no,yes,55,2,5,1
12157,Female,15,94,58,88,85,19,bachelor,yes,no,no,40,3,18,1
12158,Male,17,62,74,85,74,10,bachelor,yes,yes,yes,57,5,16,0
12159,Male,15,92,96,70,71,7,high_school,yes,no,no,54,2,5,1
12160,Male,15,65,51,100,50,11,high_school,yes,yes,no,56,5,15,0
12161,Male,14,68,95,52,51,5,high_school,yes,no,no,21,4,17,0
12162,Male,14,64,71,90,76,5,high_school,yes,yes,yes,36,4,12,0
12163,Female,16,77,77,59,69,14,bachelor,no,yes,yes,26,5,11,0
12164,Female,16,56,66,67,56,20,high_school,yes,yes,no,42,3,11,0
12165,Female,15,65,100,76,100,11,high_school,yes,no,no,20,4,11,1
12166,Male,16,89,52,51,87,16,high_school,no,yes,no,56,5,14,0
12167,Male,15,69,67,63,67,2,master,yes,no,no,5,4,1,0
12168,Female,14,90,97,60,76,6,high_school,yes,no,no,48,3,11,1
12169,Female,14,90,69,55,60,3,high_school,yes,yes,no,8,5,9,0
12170,Male,16,78,87,50,89,8,master,yes,no,no,42,1,18,0
12171,Female,14,64,94,80,70,3,bachelor,yes,yes,no,6,3,8,0
12172,Male,16,65,94,100,99,12,high_school,yes,yes,no,32,5,11,1
12173,Male,14,69,89,98,70,20,bachelor,yes,no,yes,58,1,16,1
12174,Female,16,91,85,71,75,7,high_school,yes,yes,yes,11,2,7,1
12175,Female,17,96,57,58,52,16,bachelor,yes,no,no,51,4,19,0
12176,Male,18,65,59,92,75,5,high_school,yes,yes,no,15,5,12,0
12177,Female,16,69,83,51,93,16,high_school,no,yes,no,23,2,16,0
12178,Male,17,97,81,86,59,17,bachelor,yes,no,no,49,1,3,1
12179,Male,18,78,97,72,76,11,high_school,yes,yes,no,11,1,12,1
12180,Male,17,63,91,91,59,12,master,yes,yes,no,38,2,8,1
12181,Male,18,86,57,63,56,7,master,yes,no,no,13,3,13,0
12182,Female,14,99,93,71,95,13,high_school,yes,no,yes,18,1,18,1
12183,Male,15,51,60,66,83,19,high_school,yes,yes,yes,43,2,12,0
12184,Male,18,99,72,73,78,16,bachelor,yes,no,no,51,2,14,1
12185,Male,14,50,77,98,96,14,bachelor,yes,no,no,18,2,1,1
12186,Male,16,80,55,98,54,5,master,yes,no,no,19,4,10,1
12187,Male,18,77,82,60,92,6,high_school,yes,no,no,27,2,14,0
12188,Female,14,96,89,79,65,14,master,no,no,no,51,4,12,1
12189,Female,14,50,87,57,67,18,bachelor,yes,no,no,36,2,16,0
12190,Male,18,97,94,85,85,14,high_school,yes,no,no,36,5,15,1
12191,Female,14,73,74,95,100,3,bachelor,yes,no,no,21,2,12,1
12192,Male,17,60,96,64,79,2,bachelor,yes,yes,yes,47,2,4,0
12193,Female,18,82,56,81,56,10,high_school,yes,yes,yes,42,4,11,0
12194,Female,18,73,77,81,92,18,high_school,no,yes,no,38,2,18,1
12195,Female,14,92,99,91,80,18,high_school,yes,no,yes,5,3,15,1
12196,Male,15,88,64,82,72,9,high_school,yes,no,no,38,1,9,1
12197,Male,18,89,89,79,54,12,high_school,yes,no,no,11,5,12,1
12198,Male,14,53,99,91,52,12,bachelor,no,no,no,5,3,10,0
12199,Female,15,62,66,57,81,20,bachelor,yes,yes,no,55,1,1,0
12200,Female,16,84,87,91,73,18,bachelor,yes,no,no,54,1,16,1
12201,Female,14,86,76,50,70,17,high_school,yes,no,no,14,4,19,0
12202,Male,14,51,97,64,77,13,high_school,yes,no,no,54,4,19,0
12203,Male,15,51,83,84,86,16,bachelor,yes,no,no,58,4,8,0
12204,Female,15,80,63,78,97,11,high_school,yes,no,no,42,2,7,1
12205,Female,16,51,65,68,79,9,high_school,yes,yes,no,20,2,3,0
12206,Female,15,100,94,67,96,4,high_school,yes,yes,no,13,4,15,1
12207,Male,17,70,96,51,95,3,bachelor,yes,yes,no,58,4,3,0
12208,Male,14,72,90,66,95,17,high_school,yes,yes,yes,5,2,15,1
12209,Female,16,74,81,68,73,3,bachelor,yes,no,no,16,3,14,0
12210,Male,14,99,81,56,68,7,master,no,no,no,9,2,7,1
12211,Female,18,97,97,100,96,7,high_school,yes,yes,no,41,3,9,1
12212,Male,14,70,90,82,69,1,high_school,no,yes,no,44,3,1,1
12213,Female,17,76,68,92,54,10,bachelor,yes,no,yes,60,3,7,1
12214,Male,18,78,54,61,62,8,master,yes,yes,yes,19,5,0,0
12215,Female,16,94,50,60,92,8,master,yes,no,no,26,3,18,0
12216,Male,17,55,77,80,57,5,high_school,yes,no,no,46,4,16,0
12217,Male,14,59,69,63,63,17,high_school,yes,no,no,31,1,15,0
12218,Female,17,83,65,82,52,11,high_school,yes,yes,no,52,2,17,0
12219,Male,14,93,78,99,54,8,high_school,yes,no,no,7,2,18,1
12220,Male,15,68,50,76,94,20,high_school,yes,yes,yes,53,3,8,0
12221,Female,18,87,53,66,70,16,bachelor,yes,no,no,35,3,1,0
12222,Female,14,64,99,59,87,16,bachelor,yes,no,no,35,5,11,0
12223,Female,17,80,55,63,72,16,high_school,yes,no,no,29,2,5,0
12224,Male,14,88,83,100,89,11,bachelor,yes,yes,no,29,4,15,1
12225,Male,14,67,62,86,76,2,bachelor,yes,yes,yes,15,1,12,0
12226,Female,18,67,63,62,81,7,high_school,yes,no,no,12,2,6,0
